HISTORIALCREDITO;SALDOCUENTAAHORROS;TIEMPOEMPLEO;ESTADOCIVILYSEXO;ACTIVOS;VIVIENDA;EMPLEO;PROPOSITOCREDITO_A40;PROPOSITOCREDITO_A41;PROPOSITOCREDITO_A410;PROPOSITOCREDITO_A42;PROPOSITOCREDITO_A43;PROPOSITOCREDITO_A44;PROPOSITOCREDITO_A45;PROPOSITOCREDITO_A46;PROPOSITOCREDITO_A48;PROPOSITOCREDITO_A49;GARANTE_103;GARANTE_A101;GARANTE_A102;GARANTE_A103;TRABAJADOREXTRANJERO_A201;TRABAJADOREXTRANJERO_A202;PLAZOMESESCREDITO;MONTOCREDITO;TASAPAGO;AVALUOVIVIENDA;EDAD;CANTIDADCREDITOSEXISTENTES;TIPOCLIENTE
0.4;0.0;1.0;0.75;0.0;0.5;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.25;0.07061441597915762;0.75;0.0004;0.23214285714285715;0.25;1
0.8;0.25;1.0;0.0;0.6666666666666666;0.5;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.08333333333333333;0.07180851063829788;0.25;0.0008;0.16071428571428575;0.5;1
0.4;0.0;0.25;0.25;0.3333333333333333;0.5;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.16950716456795484;0.75;0.0002;0.14285714285714285;0.25;2
0.4;0.0;1.0;0.5;1.0;1.0;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.2981437255753365;0.25;0.0008;0.41071428571428575;0.25;1
0.4;0.25;1.0;0.0;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.125;0.06111593573599653;0.25;0.0008;0.5357142857142858;0.25;1
0.8;0.25;0.25;0.5;1.0;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.06600086843247938;0.75;0.0008;0.33928571428571425;0.5;2
0.4;0.0;0.25;0.25;0.3333333333333333;0.0;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.0655123751628311;0.75;0.0008;0.0892857142857143;0.25;2
0.4;1.0;0.5;0.5;0.3333333333333333;0.5;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.1388888888888889;0.07104863221884498;0.75;0.0008;0.14285714285714285;0.25;2
0.8;0.5;0.5;0.5;0.6666666666666666;0.5;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.20833333333333331;0.12809379070777246;0.25;0.0004;0.30357142857142855;0.25;1
0.2;0.25;0.0;0.5;0.3333333333333333;0.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.20833333333333331;0.3717976552323057;0.0;0.0004;0.26785714285714285;0.25;2
0.4;0.0;0.5;0.75;0.3333333333333333;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.07669344333478072;0.75;0.0004;0.16071428571428575;0.25;1
0.4;0.25;1.0;0.5;0.6666666666666666;0.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5416666666666666;0.4661311333043856;0.75;0.0004;0.46428571428571425;0.25;1
0.4;0.0;0.75;0.5;0.0;0.5;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.04119626574033869;0.75;0.0004;0.125;0.25;2
0.4;0.0;0.5;0.5;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.25434216239687363;0.25;0.0004;0.23214285714285715;0.25;1
0.4;0.0;0.75;0.5;0.3333333333333333;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.20833333333333331;0.14584237950499349;0.25;0.0008;0.125;0.25;1
0.6000000000000001;0.0;0.5;0.75;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.16666666666666666;0.03175206252713852;0.75;0.0008;0.01785714285714285;0.5;1
0.4;1.0;0.25;0.5;0.3333333333333333;0.5;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.12239470256187582;0.75;0.0002;0.625;0.25;1
0.8;0.0;0.75;0.25;0.3333333333333333;0.5;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.08333333333333333;0.03305471124620061;0.75;0.0006000000000000001;0.32142857142857145;0.5;1
0.8;0.0;0.25;0.5;0.0;0.5;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.08333333333333333;0.07387103777681285;0.25;0.0008;0.37499999999999994;0.25;1
0.8;0.0;0.25;0.25;0.3333333333333333;0.0;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.38683239253148066;0.25;0.0008;0.07142857142857145;0.5;2
0.4;0.25;1.0;0.5;0.3333333333333333;0.5;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.08333333333333333;0.06529526704298741;0.5;0.0004;0.42857142857142855;0.25;1
0.8;1.0;1.0;0.5;1.0;1.0;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.08333333333333333;0.037993920972644375;0.75;0.0008;0.30357142857142855;0.5;1
0.8;0.0;1.0;0.5;1.0;1.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.29890360399478944;0.5;0.0008;0.44642857142857145;0.5;1
0.4;0.0;0.5;0.25;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.25;0.17314372557533653;0.25;0.0004;0.0892857142857143;0.25;2
0.0;0.0;0.5;0.5;1.0;1.0;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6666666666666666;0.38639817629179335;0.5;0.0008;0.6071428571428572;0.5;2
0.4;0.25;0.75;0.25;0.6666666666666666;0.5;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.18931828050369084;0.5;0.0008;0.07142857142857145;0.25;1
0.4;0.0;0.5;0.25;0.0;0.5;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.25;0.060410334346504564;0.75;0.0008;0.125;0.25;1
0.4;0.0;0.25;0.5;0.6666666666666666;0.5;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3611111111111111;0.43237082066869303;0.25;0.0006000000000000001;0.19642857142857145;0.5;1
0.8;0.25;0.5;0.25;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.20833333333333331;0.08315240990013027;0.75;0.0006000000000000001;0.21428571428571425;0.25;1
0.8;0.0;0.75;0.5;0.0;0.5;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.05555555555555555;0.08157837603126357;0.25;0.0002;0.41071428571428575;0.5;1
0.4;0.0;0.5;0.0;0.6666666666666666;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.12494572297003909;0.75;0.0008;0.21428571428571425;0.25;2
0.4;0.0;0.25;0.5;0.0;0.5;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.08333333333333333;0.035931393834129396;0.5;0.0008;0.39285714285714285;0.25;1
0.4;0.0;0.75;0.5;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.12337168910117238;0.5;0.0002;0.23214285714285715;0.5;1
0.4;0.25;0.5;0.25;0.6666666666666666;0.0;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.20833333333333331;0.14280286582718194;0.25;0.0008;0.16071428571428575;0.5;2
0.6000000000000001;0.0;0.5;0.75;0.0;0.0;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.08157837603126357;0.75;0.0008;0.39285714285714285;0.25;1
0.4;0.25;0.75;0.75;0.3333333333333333;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.07115718627876683;0.75;0.0006000000000000001;0.125;0.25;1
0.4;1.0;0.25;0.5;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.16853017802865827;0.75;0.0004;0.10714285714285715;0.5;1
0.8;0.0;0.25;0.0;0.6666666666666666;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.29166666666666663;0.12586843247937474;0.25;0.0002;0.25000000000000006;0.25;2
0.4;1.0;0.0;0.25;0.3333333333333333;0.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.08333333333333333;0.07457663916630482;0.75;0.0006000000000000001;1.0;0.25;1
0.8;0.0;1.0;0.25;0.3333333333333333;0.5;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.25;0.196048632218845;0.5;0.0008;0.32142857142857145;0.25;1
0.4;0.0;1.0;0.5;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6666666666666666;0.42135258358662614;0.75;0.0008;0.41071428571428575;0.25;2
0.4;0.0;0.25;0.25;0.3333333333333333;0.5;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.25;0.16549066435084672;0.0;0.0002;0.46428571428571425;0.25;1
0.4;0.0;0.25;0.75;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.08326096396005211;0.0;0.0002;0.07142857142857145;0.25;2
0.6000000000000001;0.0;1.0;0.5;1.0;1.0;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.11029092488059054;0.75;0.0008;0.7321428571428572;0.5;1
0.4;1.0;1.0;0.5;0.3333333333333333;0.5;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.41666666666666663;0.3446591402518454;0.75;0.0008;0.21428571428571425;0.25;2
0.4;0.0;0.5;0.5;0.0;0.5;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.25;0.15544941380807642;0.25;0.0002;0.26785714285714285;0.25;2
0.8;0.0;1.0;0.5;0.0;0.5;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.06811767260095528;0.75;0.0008;0.75;0.5;1
0.6000000000000001;0.0;0.0;0.5;0.0;1.0;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.07235128093790708;0.75;0.0004;0.42857142857142855;0.5;2
0.8;0.0;0.5;0.25;0.6666666666666666;0.5;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.10974815458098133;0.75;0.0008;0.32142857142857145;0.25;1
0.4;0.0;0.75;0.5;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.08423795049934868;0.5;0.0002;0.23214285714285715;0.25;1
0.2;0.0;0.5;0.25;0.0;0.5;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.03397742075553626;0.75;0.0008;0.0892857142857143;0.25;2
0.8;1.0;0.75;0.5;1.0;1.0;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6666666666666666;0.48078593139383413;0.25;0.0002;0.28571428571428575;0.5;1
0.8;1.0;0.75;0.25;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.05405992184107686;0.75;0.0008;0.07142857142857145;0.5;1
0.2;0.5;1.0;0.5;0.3333333333333333;0.5;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.08333333333333333;0.09498480243161095;0.25;0.0008;0.46428571428571425;0.25;1
0.4;0.0;0.75;0.75;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.6666666666666666;0.3798849326964829;0.0;0.0002;0.26785714285714285;0.5;2
0.8;0.25;0.25;0.5;0.6666666666666666;0.5;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.10828267477203647;0.75;0.0002;0.14285714285714285;0.25;1
0.4;0.0;0.75;0.25;0.3333333333333333;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.125;0.06507815892314373;0.75;0.0008;0.8571428571428572;0.5;1
0.4;0.0;0.25;0.5;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.07224272687798523;0.25;0.0002;0.0535714285714286;0.25;2
0.0;0.25;0.25;0.25;0.6666666666666666;0.5;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.25;0.123643074250977;0.5;0.0006000000000000001;0.16071428571428575;0.5;2
0.0;1.0;0.5;0.25;0.3333333333333333;0.5;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.29166666666666663;0.27154798089448545;0.0;0.0008;0.17857142857142855;0.5;2
0.2;0.0;0.75;0.5;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.19279201042118976;0.5;0.0008;0.14285714285714285;0.25;2
0.8;0.0;0.25;0.5;0.0;0.5;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.25;0.1046461137646548;0.25;0.0004;0.21428571428571425;0.5;2
0.4;1.0;1.0;0.5;1.0;1.0;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.16087711680416847;0.75;0.0008;0.5357142857142858;0.25;1
0.2;0.0;0.75;0.5;0.6666666666666666;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.3333333333333333;0.08391228831958315;0.75;0.0008;0.0892857142857143;0.25;2
0.6000000000000001;0.0;0.25;0.25;0.3333333333333333;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.08333333333333333;0.03707121146330873;0.25;0.0002;0.17857142857142855;0.25;1
0.4;1.0;0.5;0.5;1.0;1.0;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.6724381241858446;0.0;0.0008;0.32142857142857145;0.25;2
0.6000000000000001;1.0;0.5;0.5;0.3333333333333333;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.25575336517585756;0.75;0.0004;0.32142857142857145;0.5;1
0.6000000000000001;0.25;0.75;0.25;0.3333333333333333;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.0842922275293096;0.5;0.0004;0.07142857142857145;0.5;1
0.4;0.0;0.75;0.0;0.6666666666666666;0.5;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.07446808510638298;0.25;0.0006000000000000001;0.30357142857142855;0.25;2
0.8;0.75;1.0;0.5;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.13992618323925315;0.25;0.0004;0.26785714285714285;0.25;1
0.4;1.0;0.75;0.5;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6666666666666666;0.21596830221450283;0.75;0.0002;0.39285714285714285;0.5;1
0.4;0.0;0.5;0.25;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6666666666666666;0.366804168475901;0.5;0.0004;0.21428571428571425;0.25;2
0.4;0.0;0.25;0.25;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.17553191489361702;0.75;0.0008;0.07142857142857145;0.25;2
0.8;0.0;0.75;0.5;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.41666666666666663;0.32316543638732087;0.5;0.0004;0.33928571428571425;0.25;1
0.4;1.0;0.0;0.25;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.2948871037776813;0.25;0.0008;0.125;0.25;1
0.4;0.0;0.5;0.25;0.3333333333333333;0.5;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.20833333333333331;0.04374728614850196;0.75;0.0008;0.0535714285714286;0.25;1
0.4;0.0;1.0;0.5;0.6666666666666666;0.5;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.125;0.058727746417716026;0.75;0.0008;0.14285714285714285;0.5;1
0.8;0.0;0.75;0.25;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.20833333333333331;0.15132435953104648;0.25;0.0006000000000000001;0.0892857142857143;0.5;1
0.4;0.0;0.75;0.25;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.1590316977854972;0.25;0.0002;0.14285714285714285;0.25;1
0.8;1.0;0.5;0.25;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.10459183673469388;0.5;0.0004;0.25000000000000006;0.5;1
0.8;0.0;0.25;0.0;0.6666666666666666;0.5;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.15306122448979592;0.75;0.0008;0.14285714285714285;0.5;2
0.4;0.0;0.25;0.75;0.6666666666666666;0.5;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.050857577073382544;0.75;0.0006000000000000001;0.14285714285714285;0.5;1
0.8;0.0;1.0;0.5;0.0;0.5;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.25;0.05731654363873209;0.5;0.0006000000000000001;0.19642857142857145;0.5;2
0.8;0.0;0.25;0.5;0.0;0.5;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.16956144159791578;0.0;0.0006000000000000001;0.5357142857142858;0.5;1
0.4;0.0;0.5;0.25;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.125;0.07533651758575771;0.75;0.0004;0.125;0.25;1
0.4;0.0;0.25;0.5;1.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.12939643942683457;0.75;0.0002;0.25000000000000006;0.25;2
0.4;1.0;1.0;0.25;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.1157729049066435;0.75;0.0008;0.5892857142857142;0.25;1
0.4;0.0;0.5;0.25;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.25;0.11067086409031698;0.0;0.0008;0.01785714285714285;0.25;2
0.8;0.0;0.5;0.5;0.0;0.0;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.125;0.1519214068606166;0.25;0.0004;0.30357142857142855;0.5;1
0.4;0.0;0.5;0.5;0.3333333333333333;0.5;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.16666666666666666;0.06996309161962658;0.75;0.0002;0.035714285714285754;0.25;1
0.4;0.0;0.5;0.75;0.0;0.5;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.25;0.0660551454624403;0.75;0.0006000000000000001;0.49999999999999994;0.25;2
0.8;0.0;1.0;0.5;0.3333333333333333;0.5;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.12190620929222754;0.5;0.0006000000000000001;0.7321428571428572;0.5;2
0.8;0.0;0.75;0.25;0.0;0.5;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.020896656534954407;0.75;0.0006000000000000001;0.6964285714285714;1.0;1
0.6000000000000001;1.0;0.5;0.25;0.6666666666666666;0.0;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.10665436387320885;0.75;0.0008;0.41071428571428575;0.5;1
0.4;0.75;1.0;0.25;0.0;0.5;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.29166666666666663;0.08532349109856709;0.75;0.0008;0.30357142857142855;0.25;1
0.4;0.0;0.5;0.25;0.3333333333333333;0.0;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.14752496743378202;0.5;0.0008;0.01785714285714285;0.25;2
